X,Y,Z,item,pagerank,chosen
4.264935,-12.12569,-12.12569,meliorism,0.00015426605826785272,0.0
8.980238,-4.781607,-4.781607,cortical column,0.00015426605826785272,0.0
5.820034,2.267467,2.267467,perceptual control theory,0.00015426605826785272,0.0
5.2794776,8.735411,8.735411,paradigm shift,0.0001328635543033808,0.0
-10.267965,5.80471,5.80471,tensor software,0.0001328635543033808,0.0
11.907846,-11.852875,-11.852875,emx1,0.0001328635543033808,0.0
11.843338,-11.847028,-11.847028,eloquent cortex,0.0001328635543033808,0.0
1.5063143,-10.173807,-10.173807,cheiroscope,0.0001328635543033808,0.0
-7.625478,-15.635158,-15.635158,cloud gaming,0.0001328635543033808,0.0
-6.603187,-10.881307,-10.881307,matter (standard),0.0001328635543033808,0.0
-7.5589695,-15.503211,-15.503211,cooperative storage cloud,0.0001328635543033808,0.0
-11.897349,9.071749,9.071749,effects of blue light technology,0.0001482860796049804,0.0
-4.9637833,11.253864,11.253864,abney effect,0.00024019497487384403,0.0
0.28973657,5.3611307,5.3611307,isotonic regression,0.00012950624958640188,0.0
-7.9644904,13.828967,13.828967,iridology,0.00021348110400962476,0.0
-7.976631,-15.35089,-15.35089,distributed data store,0.00014514484137144733,0.0
-13.297943,7.7706466,7.7706466,driver's license,0.00014514484137144733,0.0
6.7747226,1.5413135,1.5413135,sound masking,0.00014514484137144733,0.0
-3.9760606,2.6062968,2.6062968,pulvinar nuclei,0.00014514484137144733,0.0
-2.4661014,11.896016,11.896016,the hum,0.00014514484137144733,0.0
-6.13297,3.5135674,3.5135674,blue-green,0.00014514484137144733,0.0
-7.2984123,0.28435037,0.28435037,complex cell,0.00014194968647163604,0.0
-3.8693502,-9.991888,-9.991888,sensecam,0.0003073778222948911,0.0
-8.2028475,-2.1685014,-2.1685014,discontinuity layout optimization,0.00014194968647163604,0.0
2.806349,-4.701806,-4.701806,semantic network,0.00014194968647163604,0.0
10.060313,-0.35822707,-0.35822707,behavior-based robotics,0.00014194968647163604,0.0
0.033926897,-3.3298283,-3.3298283,direction determination,0.00013227972059335176,0.0
-11.370765,13.685343,13.685343,lists of diseases,0.00013227972059335176,0.0
-10.775023,-0.91769904,-0.91769904,3d sound reconstruction,0.00013227972059335176,0.0
6.488416,15.839678,15.839678,n2pc,0.00013227972059335176,0.0
-11.668586,12.495553,12.495553,european board of ophthalmology,0.00013227972059335176,0.0
-5.9524326,4.126306,4.126306,variations of blue,0.00013227972059335176,0.0
-6.2561417,3.7214537,3.7214537,color term,0.00013227972059335176,0.0
-10.317354,5.6264443,5.6264443,einstein field equations,0.00013227972059335176,0.0
1.2748222,7.69562,7.69562,vera felicidade de almeida campos,0.00013227972059335176,0.0
-7.2131314,16.121376,16.121376,epiphora (medicine),0.00013227972059335176,0.0
0.5049988,-1.2434307,-1.2434307,line regression,0.00013227972059335176,0.0
6.505791,16.232471,16.232471,mismatch negativity,0.00013227972059335176,0.0
0.14346567,11.706624,11.706624,lms color space,0.00013227972059335176,0.0
-9.540305,4.1660953,4.1660953,harris-affine,0.00013227972059335176,0.0
-1.8032397,10.725376,10.725376,colour balance,0.00013227972059335176,0.0
2.7772648,-12.635537,-12.635537,a. kimball romney,0.00013227972059335176,0.0
-6.532781,-8.659685,-8.659685,flexible electronics,0.00013227972059335176,0.0
-11.302864,1.1806341,1.1806341,tamil population by nation,0.00013227972059335176,0.0
-10.895299,6.0378633,6.0378633,covariant derivative,0.00013227972059335176,0.0
7.796122,-11.532523,-11.532523,coincidence detection in neurobiology,0.00013227972059335176,0.0
11.672851,-6.7855597,-6.7855597,cognitive shuffle,0.00013227972059335176,0.0
11.491013,-6.9903407,-6.9903407,cognitivism (psychology),0.00022524768293711428,0.0
4.1187057,-12.089285,-12.089285,"my body, my choice",0.0002942192898254277,0.0
11.874341,-11.837096,-11.837096,limbic system,0.00013013111916028154,0.0
3.002035,3.567455,3.567455,decision matrix,0.00013013111916028154,0.0
11.133389,-3.8449333,-3.8449333,autopoesis,0.00013013111916028154,0.0
7.683462,9.18822,9.18822,knowledge graph,0.00013013111916028154,0.0
-0.8628114,-2.8228557,-2.8228557,bio-inspired computing,0.00013013111916028154,0.0
-2.7428355,3.829456,3.829456,electrotachyscope,0.0001676377203628662,0.0
12.409338,5.087324,5.087324,developmental verbal dyspraxia,0.0001676377203628662,0.0
12.2906065,-2.6227796,-2.6227796,deconstructivism,0.0001676377203628662,0.0
-8.019275,-12.671691,-12.671691,social engineering (security),0.0001676377203628662,0.0
4.1914787,-5.677559,-5.677559,hierarchical temporal memory,0.0001676377203628662,0.0
-12.892529,0.7202983,0.7202983,video camera,0.0001676377203628662,0.0
9.633587,2.101808,2.101808,william james,0.00021734761546442205,0.0
-0.76381314,-8.002491,-8.002491,biological motion perception,0.00013270753043572066,0.0
7.320391,-2.007826,-2.007826,clinical neuroscience,0.00013270753043572066,0.0
-8.252861,-11.492765,-11.492765,ukusa agreement,0.00013270753043572066,0.0
12.738037,4.830549,4.830549,mirror neurons,0.00013270753043572066,0.0
-13.332009,2.038122,2.038122,coprocessor,0.0002400867821775562,0.0
5.320427,4.274723,4.274723,nursing process,0.00013216507396385035,0.0
-8.71758,-6.337841,-6.337841,robotics middleware,0.00013216507396385035,0.0
17.717329,0.07936821,0.07936821,scientific materialism,0.00013216507396385035,0.0
9.500812,-3.121319,-3.121319,cartesian theater,0.00013216507396385035,0.0
0.32045656,2.1940906,2.1940906,artificial intelligence in healthcare,0.00016666564029968827,0.0
-2.944406,3.8460202,3.8460202,spoke,0.00016666564029968827,0.0
-3.0447123,3.6435096,3.6435096,tachometer,0.00016666564029968827,0.0
-4.136983,-8.16041,-8.16041,screenless video,0.00016666564029968827,0.0
1.0374701,-1.1258358,-1.1258358,aesthesis,0.00016666564029968827,0.0
-0.9990517,-1.886344,-1.886344,memristor,0.00016666564029968827,0.0
-9.553959,-0.6084876,-0.6084876,pseven,0.00016666564029968827,0.0
-6.955963,-1.1664898,-1.1664898,progressive mesh,0.00028647345990401925,0.0
-7.2324944,16.996706,16.996706,ulf leonhardt,0.00016666564029968827,0.0
18.634518,-2.5159,-2.5159,telos,0.00016666564029968827,0.0
6.247597,8.6499405,8.6499405,super recogniser,0.00016666564029968827,0.0
-8.241959,-1.6879967,-1.6879967,strand7,0.00016666564029968827,0.0
2.9373996,-17.420399,-17.420399,explanatory gap,0.00016666564029968827,0.0
2.837183,-17.088938,-17.088938,chatbot,0.00016666564029968827,0.0
-7.11783,15.879412,15.879412,theories of cloaking,0.00016666564029968827,0.0
-6.1143036,1.5216562,1.5216562,virtual work,0.00016666564029968827,0.0
-5.3828835,-15.632506,-15.632506,robot as a service,0.00016666564029968827,0.0
-6.532413,16.465065,16.465065,metamaterials handbook,0.00016666564029968827,0.0
-0.5980472,-4.6507945,-4.6507945,topology,0.00016666564029968827,0.0
-9.488044,-0.6897528,-0.6897528,openmdao,0.00016666564029968827,0.0
9.454395,-2.5040622,-2.5040622,"women, fire, and dangerous things",0.00016666564029968827,0.0
10.381891,8.426396,8.426396,structuration theory,0.00016666564029968827,0.0
-6.0757117,-14.5534525,-14.5534525,as a service,0.00016666564029968827,0.0
5.6625633,1.5521631,1.5521631,physical model,0.00014028925049091616,0.0
-3.4496942,18.69396,18.69396,spectral music,0.00014028925049091616,0.0
2.8503122,3.3973563,3.3973563,markov chain,0.00014028925049091616,0.0
-0.6916076,-1.9804026,-1.9804026,evolutionary algorithm,0.00014028925049091616,0.0
-0.5982914,10.737087,10.737087,spatial epidemiology,0.0001306909688317507,0.0
-5.1265254,-2.7977984,-2.7977984,topological deep learning,0.00013458428752261903,0.0
11.544117,7.22207,7.22207,moral sense theory,0.00011737189519783743,0.0
7.182824,-4.108453,-4.108453,group cognition,0.00011737189519783743,0.0
-7.137811,-8.249284,-8.249284,social network service,0.0001333176277633269,0.0
-0.30519608,7.7568803,7.7568803,shape analysis (digital geometry),0.0001333176277633269,0.0
-8.565469,-12.454628,-12.454628,reputation management,0.0001333176277633269,0.0
-1.5833315,-7.4057255,-7.4057255,laguerre's method,0.0001333176277633269,0.0
-6.715549,-8.674289,-8.674289,"smart, connected products",0.0001333176277633269,0.0
5.329816,2.742123,2.742123,framing (social sciences),0.0001333176277633269,0.0
7.1209884,-8.37663,-8.37663,peter senge,0.0001333176277633269,0.0
-3.7655022,-14.101757,-14.101757,electronic organizer,0.0001333176277633269,0.0
7.3255143,-8.089747,-8.089747,system dynamics society,0.0001333176277633269,0.0
10.0875635,6.6362,6.6362,my beautiful broken brain,0.00015036781423729157,0.0
5.3857656,3.2053168,3.2053168,neuroendocrinology,0.00015036781423729157,0.0
-3.6282156,-14.223948,-14.223948,nikki bungaku,0.00015036781423729157,0.0
12.065097,4.6306124,4.6306124,transcortical motor aphasia,0.00015036781423729157,0.0
12.620968,-2.9092298,-2.9092298,property dualism,0.00015036781423729157,0.0
-5.6159124,-3.2242897,-3.2242897,godunov's scheme,0.00015036781423729157,0.0
6.0759335,-7.9490495,-7.9490495,system identification,0.00015036781423729157,0.0
10.356652,8.440212,8.440212,explicit knowledge,0.00015036781423729157,0.0
7.8978786,-12.442878,-12.442878,small-numbers game,0.00015036781423729157,0.0
6.835763,-11.045664,-11.045664,bayesian epistemology,0.0001857593442213473,0.0
1.6459461,8.30037,8.30037,wolfgang metzger,0.0001857593442213473,0.0
12.371864,-2.5622852,-2.5622852,principle of locality,0.0001857593442213473,0.0
-0.6376366,-2.3825665,-2.3825665,large width limits of neural networks,0.0001857593442213473,0.0
0.5447552,-8.016013,-8.016013,mathematical and theoretical biology,0.0001857593442213473,0.0
4.3815923,-9.313573,-9.313573,kinesiology,0.0001857593442213473,0.0
1.2518871,-6.8770523,-6.8770523,nonlinear dynamics,0.0001857593442213473,0.0
19.55291,-2.5425892,-2.5425892,common sense,0.0001857593442213473,0.0
-6.3362355,-4.8455405,-4.8455405,neural designer,0.0002092953827254108,0.0
-0.9329962,10.61039,10.61039,color management,0.00014074605430106817,0.0
8.43838,5.1764297,5.1764297,limbic resonance,0.00014074605430106817,0.0
1.9291766,-10.176678,-10.176678,compensatory tracking task,0.00014074605430106817,0.0
-5.1006107,-2.9556618,-2.9556618,liquid state machine,0.00014074605430106817,0.0
3.0019495,-17.670952,-17.670952,social bot,0.00014074605430106817,0.0
5.80749,4.556184,4.556184,swot analysis,0.00014074605430106817,0.0
-0.040552955,-9.273228,-9.273228,motion (geometry),0.00031280799008405415,0.0
5.666477,-10.173269,-10.173269,central nervous system,0.00014074605430106817,0.0
11.747783,5.8814063,5.8814063,empathic concern,0.00014074605430106817,0.0
3.0643947,-17.894901,-17.894901,shrdlu,0.00014074605430106817,0.0
8.310251,-11.521656,-11.521656,electromagnetic theories of consciousness,0.00014074605430106817,0.0
11.430413,-6.996591,-6.996591,comparative cognition,0.00014074605430106817,0.0
-0.14150953,11.308916,11.308916,de-9im,0.00014074605430106817,0.0
5.8971815,-10.289708,-10.289708,hypokalemic sensory overstimulation,0.00014074605430106817,0.0
16.633057,9.643998,9.643998,composition (objects),0.00014074605430106817,0.0
12.83959,2.0818827,2.0818827,general semantics,0.00014074605430106817,0.0
-8.09262,-11.842025,-11.842025,internet privacy,0.00014074605430106817,0.0
-0.07811375,10.533762,10.533762,technical geography,0.00014074605430106817,0.0
-5.345111,-10.065624,-10.065624,glove one,0.00014074605430106817,0.0
-7.1563687,16.683554,16.683554,crystallin,0.00014074605430106817,0.0
1.73018,-13.797243,-13.797243,anti-aging movement,0.00014074605430106817,0.0
-0.1942931,10.397907,10.397907,suitability analysis,0.00014233387919655645,0.0
17.566769,9.708501,9.708501,laws of form,0.00014233387919655645,0.0
11.354361,1.5625157,1.5625157,darwinian literary studies,0.00014200359490342256,0.0
8.715224,5.2552967,5.2552967,peer contagion,0.00014200359490342256,0.0
12.739048,0.11469057,0.11469057,constructivism (psychological school),0.00014200359490342256,0.0
-0.96543044,-7.294273,-7.294273,steffensen's method,0.00014200359490342256,0.0
-12.649891,-5.713848,-5.713848,mathematical physics,0.00014200359490342256,0.0
17.171768,6.5150867,6.5150867,legal pluralism,0.00014200359490342256,0.0
0.8400019,-8.110728,-8.110728,hodgkin–huxley model,0.00014200359490342256,0.0
16.900883,3.9141383,3.9141383,multiperspectivalism,0.00014200359490342256,0.0
17.109444,6.237726,6.237726,pluralism (political theory),0.00014200359490342256,0.0
17.066442,8.9751425,8.9751425,emergence,0.00015010514548836128,0.0
11.7704,4.4356027,4.4356027,empathy in literature,0.00015010514548836128,0.0
-9.792054,-6.873592,-6.873592,apache http server,0.00015010514548836128,0.0
9.559549,6.7904058,6.7904058,efference copy,0.00015010514548836128,0.0
3.7585144,-1.2980671,-1.2980671,sensory processing sensitivity,0.00015010514548836128,0.0
8.854377,5.255786,5.255786,solution-focused brief therapy,0.00015010514548836128,0.0
5.9774914,1.8590242,1.8590242,theory,0.00015010514548836128,0.0
7.6946635,9.501653,9.501653,logic programming,0.00015010514548836128,0.0
15.815297,1.0802003,1.0802003,non-aristotelian logic,0.00015010514548836128,0.0
-4.8593388,1.6038138,1.6038138,interval boundary element method,0.00015010514548836128,0.0
-3.3192503,1.1933517,1.1933517,first-order second-moment method,0.00015010514548836128,0.0
12.897084,-0.5359548,-0.5359548,usage-based models of language,0.00015010514548836128,0.0
-11.38323,-9.337531,-9.337531,michael faraday,0.00015010514548836128,0.0
-4.5584493,2.263566,2.263566,multivalued function,0.00015010514548836128,0.0
17.05991,3.4782016,3.4782016,logical holism,0.00015902131450855502,0.0
17.565884,8.977271,8.977271,plural quantification,0.00015902131450855502,0.0
-8.796361,-6.485754,-6.485754,internet communications engine,0.00015902131450855502,0.0
5.789485,2.103065,2.103065,international conference on conceptual modeling,0.00015902131450855502,0.0
5.74428,1.6804475,1.6804475,scientific modeling,0.00015902131450855502,0.0
-2.190619,0.848567,0.848567,winnow (algorithm),0.00015902131450855502,0.0
7.3723965,-3.611816,-3.611816,activity theory,0.00015902131450855502,0.0
6.729379,4.5211473,4.5211473,common knowledge (logic),0.00027882913411288597,0.0
15.432046,0.35037348,0.35037348,allegory of the cave,0.00015902131450855502,0.0
2.5450869,-16.223328,-16.223328,information design,0.00022116070710411363,0.0
9.770893,-10.943845,-10.943845,identity of indiscernibles,0.00013652062207541223,0.0
-10.8029995,-9.512184,-9.512184,radio wave,0.00013652062207541223,0.0
-9.826853,-7.396777,-7.396777,.net,0.00013652062207541223,0.0
-10.978991,-9.120009,-9.120009,microscope,0.00013652062207541223,0.0
-8.311242,-1.7177628,-1.7177628,lattice boltzmann methods,0.0010958678372778715,0.0
6.917198,-11.691189,-11.691189,prospect theory,0.00013652062207541223,0.0
19.165688,-2.1033113,-2.1033113,stance (linguistics),0.0001200280554139447,0.0
17.760565,0.32031766,0.32031766,naïve realism,0.0001200280554139447,0.0
11.675801,5.6667986,5.6667986,humanistic coefficient,0.0001200280554139447,0.0
2.5224924,-16.294325,-16.294325,feminist hci,0.0001200280554139447,0.0
-12.850436,-8.694421,-8.694421,console user interface,0.0001200280554139447,0.0
-5.925739,-15.589469,-15.589469,environmentally sustainable,0.00018703718053525534,0.0
-6.1244006,4.4234853,4.4234853,traditional colors of japan,0.0001200280554139447,0.0
-0.53475493,3.440559,3.440559,bayesian interpretation of regularization,0.00011758496098400261,0.0
5.9144254,-10.300837,-10.300837,european brain council,0.00011758496098400261,0.0
6.050699,-7.7484694,-7.7484694,triz,0.00011758496098400261,0.0
-9.925019,-5.035654,-5.035654,negative-index metamaterials,0.00015632948768065375,0.0
-13.429151,-7.916046,-7.916046,natural user interface,0.00025700272224475396,0.0
-13.159932,-8.595104,-8.595104,user interface design,0.00015632948768065375,0.0
-10.661368,2.6409333,2.6409333,kirsch operator,0.00015632948768065375,0.0
6.404194,2.524919,2.524919,a-weighting,0.00016415172470990794,0.0
1.1187849,0.88937,0.88937,thompson sampling,0.00016415172470990794,0.0
-15.521194,1.0365504,1.0365504,smart device,0.00016415172470990794,0.0
0.27878723,-9.41246,-9.41246,displacement (vector),0.00016415172470990794,0.0
-10.374154,0.30702156,0.30702156,region of interest,0.00016415172470990794,0.0
0.48694554,-1.2468666,-1.2468666,smoothing spline,0.00016415172470990794,0.0
8.317429,5.671061,5.671061,microexpression,0.00016415172470990794,0.0
-14.866816,-6.9761524,-6.9761524,computer accessibility,0.00016415172470990794,0.0
-2.7194395,19.01128,19.01128,bispectrum,0.00016415172470990794,0.0
-9.021643,-16.254465,-16.254465,utah teapot,0.00016415172470990794,0.0
6.8353834,8.618045,8.618045,emotion perception,0.00016415172470990794,0.0
7.8913436,5.9074903,5.9074903,social identity threat,0.00016415172470990794,0.0
-8.925998,-6.556703,-6.556703,d-bus,0.00016415172470990794,0.0
0.24961583,-9.438395,-9.438395,translatory motion,0.00016415172470990794,0.0
12.418042,4.2139397,4.2139397,essay on the origin of languages,0.00016415172470990794,0.0
-7.722125,-10.358422,-10.358422,dynamic library,0.00016415172470990794,0.0
1.1086985,1.0127008,1.0127008,multi-objective optimization,0.00016415172470990794,0.0
16.612846,-0.03402129,-0.03402129,neuroanthropology,0.00016415172470990794,0.0
